system:index,date,dewpoint_temperature_2m,evaporation_from_bare_soil_sum,relative_humidity,surface_pressure,temperature_2m,temperature_2m_max,temperature_2m_min,total_precipitation_sum,u_component_of_wind_10m,v_component_of_wind_10m,wind_direction_deg,wind_speed_10m,.geo
20210603,2021-06-03,296.58193122307364,-3.818003497436377E-5,68.99446375367611,99532.63032112832,303.71320455972824,307.56072061414153,300.6547651083336,1.8976042714168268E-5,3.951989957875721,3.149028140609162,38.65192840279887,5.0566087090619165,"{""type"":""MultiPoint"",""coordinates"":[]}"
20210604,2021-06-04,297.05313720426386,-4.66731070105588E-5,69.28972141069485,99561.80293610092,304.1165012798039,309.0096128361057,300.4940415040459,4.278752154842411E-5,2.9623179819894316,2.9674714806881872,45.141720026380106,4.199339356152458,"{""type"":""MultiPoint"",""coordinates"":[]}"
20210605,2021-06-05,296.62703116097583,-4.309214494097232E-5,68.60447263037668,99481.98941330177,303.8480024559892,308.1350492955893,301.037552072147,7.832918362568001E-5,3.1022069685875153,3.3064689796450675,46.98815891748352,4.540499946843745,"{""type"":""MultiPoint"",""coordinates"":[]}"
20210606,2021-06-06,295.9670903962184,-4.163854029365652E-5,66.19422019417546,99544.67942014785,303.74241975155786,307.69307700874873,300.77727986256,3.2313173386446714E-5,3.469399290896864,3.056844175385355,41.515258410849924,4.629136462142388,"{""type"":""MultiPoint"",""coordinates"":[]}"
20210607,2021-06-07,295.87918515767973,-3.7152120753651205E-5,65.52283100562796,99487.0039774693,303.8089340263854,307.49527087872514,301.0041476552293,6.165480900466235E-5,6.217553762499276,2.677463180102116,23.27990056044772,6.770070732742222,"{""type"":""MultiPoint"",""coordinates"":[]}"
20210608,2021-06-08,296.1367785667544,-3.2094528272914414E-5,66.51548889427148,99295.85144262032,303.83821612107204,307.0804615960225,301.5232751241119,5.04236727066327E-5,8.329908934655467,2.79344207615104,18.514232997548223,8.786754112816993,"{""type"":""MultiPoint"",""coordinates"":[]}"
20210609,2021-06-09,297.214694504157,-2.426599063174447E-5,72.65844494388868,99072.43520233747,303.50325216706256,306.65559514800566,301.09908110278843,4.266220958901298E-4,8.331780591644641,3.306956773771044,21.632288635810973,8.9649375425249,"{""type"":""MultiPoint"",""coordinates"":[]}"
20210610,2021-06-10,297.0948013154183,-2.9099739518311013E-5,71.23122439531778,98970.21499103609,303.7116197044952,307.0354635363183,301.02128174597186,3.496241965944551E-4,7.505173623812204,3.819375313935091,26.96104968691922,8.422172214641728,"{""type"":""MultiPoint"",""coordinates"":[]}"
20210611,2021-06-11,297.63801660206343,-2.414305951901822E-5,74.80115464779499,98909.52358087088,303.43375103307073,306.42613537778556,301.1070106043165,4.780129353512603E-4,8.186834907021945,3.6669065481654197,24.10770347136073,8.972036185479821,"{""type"":""MultiPoint"",""coordinates"":[]}"
20210612,2021-06-12,297.72175534420586,-1.988942034938346E-5,76.16069043009381,98977.76165405595,303.2047965452844,305.98518864259137,301.1567377940349,4.994394236328539E-4,7.582228461400654,3.1052574404963753,22.266691812313518,8.194229314152853,"{""type"":""MultiPoint"",""coordinates"":[]}"
20210613,2021-06-13,297.758358669536,-2.3167017825430033E-5,76.03369872305683,98946.32556147683,303.27060796323286,306.20176815850095,300.80667878508154,7.393823670990276E-4,6.4139920562767445,3.038129542837984,25.318236782038756,7.09824566459365,"{""type"":""MultiPoint"",""coordinates"":[]}"
20210614,2021-06-14,297.78040728326874,-1.90638453259057E-5,77.93784623546848,98846.26184123982,302.854702649111,305.4816677228966,300.6431454694558,6.602417180508819E-4,4.80739446321759,2.841384713182743,30.590081128649583,5.584534339757154,"{""type"":""MultiPoint"",""coordinates"":[]}"
20210615,2021-06-15,297.4617125389912,-2.655622705775617E-5,74.91939501994563,98579.36093101196,303.2302516844036,306.4635723481063,300.417846819516,4.8453951040865943E-4,5.583472811570374,3.5724079942102422,32.564076644369564,6.631189530930017,"{""type"":""MultiPoint"",""coordinates"":[]}"
20210616,2021-06-16,298.2313292482601,-2.9646778716049655E-5,76.26211285850378,98661.80848058211,303.69104329080426,307.1667087277459,300.9242499068567,4.188013273758437E-4,2.9944792401931717,2.882493203766885,44.071163606151586,4.160743611193011,"{""type"":""MultiPoint"",""coordinates"":[]}"
20210617,2021-06-17,297.7796515857686,-3.774194214877087E-5,73.62942350716781,98895.42130766902,303.8448841791201,308.1191446581793,300.5271121764647,2.40035090938295E-4,2.061302804091178,1.7382982384844474,40.60172921996888,2.701732365287643,"{""type"":""MultiPoint"",""coordinates"":[]}"
20210618,2021-06-18,297.22449574974854,-4.754679599981691E-5,69.34844727143086,99102.7571955765,304.2743528773194,308.96574449484564,300.5174787396827,6.672429787112401E-4,3.1015128113468817,1.3489200354714845,23.321556516659605,3.3863679635573827,"{""type"":""MultiPoint"",""coordinates"":[]}"
20210619,2021-06-19,297.29261899658985,-3.485380859809787E-5,73.13351549392087,99184.70992737864,303.4719104329882,307.48134337421953,300.7450752771733,8.863812988297211E-5,5.278080553897421,2.176800093153771,22.43414214245078,5.710243150421022,"{""type"":""MultiPoint"",""coordinates"":[]}"
20210620,2021-06-20,296.39103170440785,-3.20349053590679E-5,69.6264744873594,99259.78601405148,303.3769425723152,306.9076657945211,300.49226090342734,1.0026692180827688E-4,6.984191874867864,2.8113386358819703,21.92206846250022,7.529052611444294,"{""type"":""MultiPoint"",""coordinates"":[]}"
20210621,2021-06-21,296.7979483697287,-2.931775687900366E-5,71.74641584034792,99395.27768698246,303.2962727264487,306.8370300120368,300.58318003974557,2.401396482841529E-4,6.659421670978515,2.653610773011898,21.72997187185501,7.1689708311611735,"{""type"":""MultiPoint"",""coordinates"":[]}"
20210622,2021-06-22,296.62515575515243,-3.139104725198792E-5,72.12584126483856,99445.57277609243,303.0362122642398,306.9424436925339,300.36632625125395,9.264703093252367E-5,6.0811486246022355,2.0056157862243404,18.24705234416158,6.403799374177513,"{""type"":""MultiPoint"",""coordinates"":[]}"
20210623,2021-06-23,296.5744924716433,-2.996423713119331E-5,72.14747994620164,99389.09519545414,302.98057208401684,306.408814031507,300.10813536758684,3.0833306108163686E-5,6.71799537306207,2.5336953569068488,20.667771634163937,7.1804504289164335,"{""type"":""MultiPoint"",""coordinates"":[]}"
20210624,2021-06-24,296.21293647200963,-2.564549722675691E-5,71.34212107468163,99336.42913955855,302.80424862483306,306.01896243515966,300.15611420027295,3.662643777924477E-5,7.283410623993935,2.7673224827951035,20.799018077433484,7.791835795194404,"{""type"":""MultiPoint"",""coordinates"":[]}"
20210625,2021-06-25,296.5382053350483,-2.6868340902815645E-5,72.26842045615783,99178.40812724472,302.9164686301319,306.3636756538661,300.44644366042587,9.534774276460275E-5,8.329033784258225,2.548505349758246,17.011424073689735,8.710866457585066,"{""type"":""MultiPoint"",""coordinates"":[]}"
20210626,2021-06-26,296.5625835752251,-2.6175899434843244E-5,72.18136140755064,99327.45380941406,302.96087045148835,306.3237664461955,300.38483804635024,8.470371028436142E-5,7.352730397460745,2.3951832580857717,18.04920014367235,7.733662435058183,"{""type"":""MultiPoint"",""coordinates"":[]}"
20210627,2021-06-27,296.57501451493033,-3.2727925136486936E-5,71.86999743778388,99658.07253204496,303.0449151042401,306.8856156317502,300.23470204802305,2.6238652293966124E-5,6.529542204895833,0.980416739610553,8.544670165364284,6.603741883174841,"{""type"":""MultiPoint"",""coordinates"":[]}"
20210628,2021-06-28,296.4676617312494,-3.3719860155184465E-5,70.98343939725538,99580.5156680672,303.1414706698808,307.2797567863507,300.4871643062037,2.093244192945699E-5,6.612169600024663,1.3863840267010974,11.897381102326172,6.75955434773317,"{""type"":""MultiPoint"",""coordinates"":[]}"
20210629,2021-06-29,296.3911748327523,-2.8544202468807097E-5,71.06727073397501,99413.16363592968,303.04570256393794,306.670249034449,300.27965203292865,3.589008446767644E-5,6.822716731522638,2.195329584935186,17.829988986269605,7.167764696342986,"{""type"":""MultiPoint"",""coordinates"":[]}"
20210630,2021-06-30,297.07548102516853,-2.5785478283485806E-5,73.95706121029046,99201.57999870233,303.0653569468016,306.51924676338007,300.5356533120452,6.608644027148708E-5,8.179542694395854,3.2660922729682254,21.759815918798907,8.80813635671678,"{""type"":""MultiPoint"",""coordinates"":[]}"
20210701,2021-07-01,298.08877361744777,-2.491238187221898E-5,78.31203535040595,98827.53403929964,303.07700548685426,306.65800857106973,300.5526300487102,1.5866299739101093E-4,7.865404844193025,3.818863457056709,25.918940037664843,8.746369020158532,"{""type"":""MultiPoint"",""coordinates"":[]}"
20210702,2021-07-02,297.86899813389493,-2.2563781764759394E-5,77.8043209545633,98900.2607242894,302.9740043143454,306.42555121457866,300.48428186873247,6.731975810839138E-4,7.212576311569536,5.290633045839598,36.316068820076985,8.950437988817926,"{""type"":""MultiPoint"",""coordinates"":[]}"
20210703,2021-07-03,297.42525761689154,-2.277135491752005E-5,77.15486869442809,99203.03214266538,302.679637817173,305.72585615614713,300.48629347155594,5.251615777891267E-4,6.224563304410267,4.145259674335536,33.653314867776,7.481308487337116,"{""type"":""MultiPoint"",""coordinates"":[]}"
20210704,2021-07-04,296.4727091124695,-2.4669894057551118E-5,73.06562278019663,99443.20608209386,302.6676158730243,305.82172533408885,300.22901261057643,3.0339574480346226E-4,6.363111461742821,3.0970266086539042,25.941691382874875,7.07932781590958,"{""type"":""MultiPoint"",""coordinates"":[]}"
20210705,2021-07-05,295.736111041925,-2.7860775087210093E-5,70.1657690568807,99488.28979165915,302.59798415884256,306.0780059185225,299.9158626700594,1.3210736062331467E-4,6.303330156174087,2.1192665190676676,18.551412657750618,6.651195405378247,"{""type"":""MultiPoint"",""coordinates"":[]}"
20210706,2021-07-06,295.400725444431,-2.7182512352016904E-5,69.22955468908268,99390.31395179302,302.4779278659421,305.79269283333997,299.97275044199796,9.163749006332536E-5,6.734542513130364,1.7497566693518256,14.538134655566001,6.959703659666858,"{""type"":""MultiPoint"",""coordinates"":[]}"
20210707,2021-07-07,295.6809175927569,-2.725164721776461E-5,69.60597436682215,99353.3009009432,302.6715434883879,306.0905674850271,300.2702311377072,1.0667797177532634E-4,8.110846682239371,2.276962798576675,15.675442366743937,8.425169735796105,"{""type"":""MultiPoint"",""coordinates"":[]}"
20210708,2021-07-08,296.57804483673686,-1.8604499903184288E-5,74.85217632663097,99130.80970678515,302.3620442816117,305.33743630569825,300.3363853882815,3.132198680200438E-4,8.741799896024665,2.720730602536413,17.278273614915054,9.155966882026451,"{""type"":""MultiPoint"",""coordinates"":[]}"
20210709,2021-07-09,297.70886076803026,-1.4973237180019826E-5,79.49024938655597,99020.10374774037,302.4261034091223,304.83160625427155,300.5233035366149,9.632467697565828E-4,6.206597681034608,2.7570268310358985,23.94248612122246,6.791734283013203,"{""type"":""MultiPoint"",""coordinates"":[]}"
20210710,2021-07-10,297.82407137363543,-2.0094789545406998E-5,79.05676554685206,99084.64702113012,302.6410152978595,305.49171316009205,300.3313033124699,4.2973234684547844E-4,4.974796784565893,2.1430886011170984,23.354196916238678,5.418306515538415,"{""type"":""MultiPoint"",""coordinates"":[]}"
20210711,2021-07-11,297.61061214972835,-2.5127380702298935E-5,76.3808793196916,99079.56549755088,303.0430099061992,306.41522738641345,300.30542290197064,2.1717709383989092E-4,4.335981762286314,1.1878574094775978,15.446971615017862,4.498539348293319,"{""type"":""MultiPoint"",""coordinates"":[]}"
20210712,2021-07-12,298.3680817559275,-1.2528310694709365E-5,82.53519440507868,98976.77688660385,302.3849870427595,306.30518401365504,300.6322422999833,0.007889398845314565,2.1439633400397433,-0.6484371658134389,-16.9873824263659,2.248833298344449,"{""type"":""MultiPoint"",""coordinates"":[]}"
20210713,2021-07-13,298.7017437569647,-3.279950709097121E-5,73.48212853828815,98919.27178901478,304.8008541931584,308.64717398749457,301.09644002138816,6.861512527446124E-4,-3.868158668177232,-1.257062781990463,-162.54735031497634,4.091716220327854,"{""type"":""MultiPoint"",""coordinates"":[]}"
20210714,2021-07-14,298.3691521732349,-3.4996532015758476E-5,70.94743135791299,98940.8265760727,305.05124296091486,309.65080835182914,301.5946917910756,0.0011002700806051788,-4.332954116157101,-1.1615110178765744,-165.28357949375282,4.495953798405683,"{""type"":""MultiPoint"",""coordinates"":[]}"
20210715,2021-07-15,298.76156825298295,-2.8266418542028035E-5,77.22169684625997,99000.55949573725,304.00057797834324,308.4959120056746,300.1696451980223,0.011826778768981127,-4.1438872230649215,-1.9832545148821086,-154.6535156029686,4.610021770010078,"{""type"":""MultiPoint"",""coordinates"":[]}"
20210716,2021-07-16,299.394611083355,-3.346908234944193E-5,83.50751321031623,99180.56515133547,303.18788304498247,307.02297763671515,300.8067944975652,0.004890282291658692,-3.5596539933247238,-0.7882769862492154,-161.25955048466867,3.675143495910015,"{""type"":""MultiPoint"",""coordinates"":[]}"
20210717,2021-07-17,299.5415883109788,-4.0145420112229993E-5,85.77004217410037,99297.36932911389,302.8144786109355,305.80205687952207,300.99045165434467,0.003978027610639621,2.1808474716588537,1.1862924902800518,29.07036138253076,2.4855815235581002,"{""type"":""MultiPoint"",""coordinates"":[]}"
20210718,2021-07-18,298.7330032427286,-2.961814348059967E-5,85.11084532150758,99082.0866784048,302.1575088187819,304.34137912523016,300.76944005994585,8.441742261422138E-4,9.557707441722497,1.9789528042908704,11.696018400833916,9.761381569208332,"{""type"":""MultiPoint"",""coordinates"":[]}"
20210719,2021-07-19,298.54723018487476,-1.7558706362645347E-5,85.6121401119721,98798.94902765095,301.85643795912114,303.56303639974516,300.7445770265856,0.0014208443068130044,9.999329614657485,3.460304515741397,19.059127581638855,10.582236508517491,"{""type"":""MultiPoint"",""coordinates"":[]}"
20210720,2021-07-20,298.7515678631527,-1.5991282535189888E-5,87.57083792193848,98880.48412498659,301.6102751411067,303.28773369193755,300.5198172758262,0.0018940505007322439,9.838996283468191,4.232704982861346,23.256112392789724,10.711355056815373,"{""type"":""MultiPoint"",""coordinates"":[]}"
20210721,2021-07-21,299.0182000765047,-2.122799735751007E-5,87.27073904380997,98759.86561470869,301.9459300964283,304.06217131773093,300.3797692476952,2.845907967883287E-4,8.658670772073288,2.5185199036949597,16.23086154179401,9.01936277209766,"{""type"":""MultiPoint"",""coordinates"":[]}"
20210722,2021-07-22,299.35421467446434,-3.113738753361347E-5,85.76443254831892,98607.02050557522,302.6283951883509,305.6186703324727,300.30524143293275,9.043298380071764E-5,4.6480047933105855,1.8643456925504671,21.971409250033247,5.010814847672807,"{""type"":""MultiPoint"",""coordinates"":[]}"
20210723,2021-07-23,299.09115420920836,-3.550956807155823E-5,83.13120000301481,98826.32352874281,302.9709782085149,306.75400571397074,300.06329081012075,6.268946549799475E-5,3.4160447930870914,1.9642258166993751,30.610407247547755,3.9543489242683605,"{""type"":""MultiPoint"",""coordinates"":[]}"
20210724,2021-07-24,298.4429217444525,-1.4265873614764786E-5,82.92721119297786,99073.57561647605,302.36966317006767,304.90751803508465,300.9305121267784,2.5212772719209755E-4,5.281691340373279,1.7172227629089498,17.989881892243684,5.554874861829606,"{""type"":""MultiPoint"",""coordinates"":[]}"
20210725,2021-07-25,298.0719909660686,-2.261596856657992E-5,80.37167425374275,99004.09253088161,302.58650588770763,305.43993616595696,300.53290849316426,6.482754557942383E-4,7.762197446440773,2.504422856542434,17.885340653841496,8.15761567849111,"{""type"":""MultiPoint"",""coordinates"":[]}"
20210726,2021-07-26,298.2225667160401,-1.307168787714405E-5,84.40352813088936,98851.68079531491,301.80975524593555,304.42872428675565,300.40889375671355,0.0017922198811639182,7.291915810531494,3.7259023891418384,27.06688142048758,8.189053439565212,"{""type"":""MultiPoint"",""coordinates"":[]}"
20210727,2021-07-27,298.17818789065194,-1.4062766349775226E-5,84.52132890124594,98608.01016963628,301.7382822433651,304.01329938707204,300.3651195528307,0.0018927278498535437,7.426721919534222,5.038963786151036,34.15725619415371,8.975412706480375,"{""type"":""MultiPoint"",""coordinates"":[]}"
20210728,2021-07-28,297.8899703919775,-1.0445658322893089E-5,85.23550013779287,98609.5547057709,301.28580536028477,303.033380335822,300.0338653179924,6.118655713683548E-4,7.862068100529072,4.068361555087106,27.378474037713282,8.854230726428687,"{""type"":""MultiPoint"",""coordinates"":[]}"
20210729,2021-07-29,297.69573778849417,-1.764160550662443E-5,83.65729905232382,98806.43940390539,301.45455900645976,303.87305370911974,299.86826873836105,4.714748597065307E-4,7.915117456786456,3.5899241611037205,24.419788594485208,8.695746241420563,"{""type"":""MultiPoint"",""coordinates"":[]}"
20210730,2021-07-30,297.58900613191247,-1.538911238147366E-5,84.21305885000197,98985.98539425682,301.220002596412,303.60460567802073,299.71906747195317,6.570012945491253E-4,8.210605478596255,3.4261118966962334,22.656040279678567,8.899102633884594,"{""type"":""MultiPoint"",""coordinates"":[]}"
20210731,2021-07-31,297.24516951905804,-1.6694744786979438E-5,82.62318016287958,99133.54256194216,301.2418380815958,303.8280379960627,299.4195781993975,5.351922260610564E-4,8.86407102779288,2.662571065523278,16.71388966403229,9.256965156230628,"{""type"":""MultiPoint"",""coordinates"":[]}"
20210801,2021-08-01,297.1212107544413,-1.622276550147123E-5,82.92302865103537,99000.38246367437,301.04891416470304,304.08794035152334,299.17162987729796,0.0010045842046289067,8.080340276560102,3.0769151759630105,20.83678465519537,8.647460909228068,"{""type"":""MultiPoint"",""coordinates"":[]}"
20210802,2021-08-02,297.1062436870329,-1.715905753013391E-5,82.88195454401648,99058.94352698281,301.0433941419091,303.7815064378893,299.20621047833805,0.001045535997936764,7.348950340530261,3.2376497914746514,23.743323595593846,8.032170030408068,"{""type"":""MultiPoint"",""coordinates"":[]}"
20210803,2021-08-03,297.199412345522,-1.3297194356839137E-5,84.49600504766524,99230.95801694799,300.76533118455905,303.21567401252383,298.96446949018235,7.351944606738729E-4,7.1973173491779106,2.7347924366121115,20.784683719106713,7.701426442916441,"{""type"":""MultiPoint"",""coordinates"":[]}"
20210804,2021-08-04,296.8926813410366,-2.00649201475246E-5,82.84192290686771,99202.63966670843,300.8390390724567,304.2642414490655,298.71310438896785,3.0026050073277084E-4,6.573409879785678,2.7790645608104514,22.902027616805732,7.138448860174285,"{""type"":""MultiPoint"",""coordinates"":[]}"
20210805,2021-08-05,297.1540943435605,-2.3526866853083528E-5,83.19051064847604,99074.75246545675,301.0202768944109,304.50291765896856,298.54961765372326,2.185719734205003E-4,4.571682648514918,2.715683408755753,30.70471190010636,5.3182663328500634,"{""type"":""MultiPoint"",""coordinates"":[]}"
20210806,2021-08-06,296.82974153076606,-2.9662320994956576E-5,80.42704415043892,99096.15395177818,301.331521376165,305.08729596919073,298.38809558151786,8.607773130329651E-5,3.939218068131966,2.9361446542383005,36.70690895601912,4.913312158204984,"{""type"":""MultiPoint"",""coordinates"":[]}"
20210807,2021-08-07,296.57190448211867,-2.9481313305235926E-5,78.72465913141421,99302.28792224493,301.46523288189337,305.3024051268623,298.94416191760894,1.4227015240914745E-4,3.826210271770509,3.0781073208845666,38.845235239479116,4.911048854584915,"{""type"":""MultiPoint"",""coordinates"":[]}"
20210808,2021-08-08,295.83732916608756,-3.0211034079667988E-5,76.02252804101211,99468.18417991123,301.35214771665466,305.32071855879315,298.71952625593644,1.7575459838650948E-4,4.254143480764812,3.107657793688837,36.178466026642226,5.269129908399182,"{""type"":""MultiPoint"",""coordinates"":[]}"
20210809,2021-08-09,295.00761326035723,-2.6550981000637614E-5,73.48116447499014,99560.11024417417,301.1069454311094,304.3267556209061,298.60764073943216,2.1511300229823497E-4,5.280325386714463,3.3602337103483575,32.470266864197974,6.259497100473623,"{""type"":""MultiPoint"",""coordinates"":[]}"
20210810,2021-08-10,295.0271264346059,-2.2958868796876353E-5,74.50755348080813,99469.2152692016,300.89038913401987,304.1649770987949,298.3678217797208,3.70923616418792E-4,6.697088567115461,3.000528339849897,24.08407403952947,7.340312665066573,"{""type"":""MultiPoint"",""coordinates"":[]}"
20210811,2021-08-11,295.77435973255905,-1.815219847421415E-5,78.53999610068871,99418.77115363388,300.71016062940066,303.58544011678623,298.4836765499049,4.3128902383063995E-4,6.954682794769745,2.748554667337744,21.533174050040166,7.478916166199618,"{""type"":""MultiPoint"",""coordinates"":[]}"
20210812,2021-08-12,296.2476997652233,-1.6513111248221954E-5,81.14949386330446,99496.08669387913,300.5833161766632,303.48662642733467,298.36723696434484,7.760578487187153E-4,5.7600122439401575,2.7721839744018735,25.649504379798877,6.3935311102394445,"{""type"":""MultiPoint"",""coordinates"":[]}"
20210813,2021-08-13,295.9861171120858,-1.9057738055439847E-5,79.91891414783493,99333.00974921843,300.60476685808374,303.6583302597273,298.19525559852485,5.249506591615754E-4,6.282533260373132,2.7650637846950725,23.70712127481908,6.865075536308935,"{""type"":""MultiPoint"",""coordinates"":[]}"
20210814,2021-08-14,295.78396533545106,-1.6209328332958573E-5,80.0571476765845,99119.09309672104,300.3708213698369,303.15528872141454,298.33933603367575,4.4555613843809806E-4,7.2034953912281265,3.0770897900798735,23.11280591300459,7.833901157411268,"{""type"":""MultiPoint"",""coordinates"":[]}"
20210815,2021-08-15,296.11527219352126,-1.8315671722832447E-5,80.3922356252586,99240.06511181065,300.6250579997118,303.72022122233454,298.24853368368076,5.506325378706775E-4,6.047421922570835,3.0558104435875926,26.80547620774376,6.776231481364579,"{""type"":""MultiPoint"",""coordinates"":[]}"
20210816,2021-08-16,295.4178161934251,-2.460109216896102E-5,77.01220421593419,99590.88837804865,300.7050092237603,304.2564198776892,298.1631149693999,1.5559384263790125E-4,4.3136201511134,2.145770565796189,26.479361902852943,4.818884741128535,"{""type"":""MultiPoint"",""coordinates"":[]}"
20210817,2021-08-17,295.29991587886093,-3.121135960266907E-5,74.32549806863963,99618.74141396859,301.20505132307386,305.59400836053163,298.0428293933846,7.373632816660691E-5,4.6490960792987215,1.8065190824582942,21.24288371650494,4.9882789432726735,"{""type"":""MultiPoint"",""coordinates"":[]}"
20210818,2021-08-18,295.0268574343605,-2.851664204148305E-5,74.36505666990185,99423.95911786464,300.922894400283,305.14872472529277,298.30534357330913,7.82189595621429E-5,6.2593169028452245,1.9153890320252447,17.01696283455655,6.546456977615619,"{""type"":""MultiPoint"",""coordinates"":[]}"
20210819,2021-08-19,295.07577957657287,-2.526251562121074E-5,75.2605054178907,99352.87784373955,300.76586333045793,304.44405248757766,298.38045285630193,6.804233734829177E-5,7.293346705806305,1.8294836736535611,14.093431600079922,7.520748692407259,"{""type"":""MultiPoint"",""coordinates"":[]}"
20210820,2021-08-20,295.64163510969627,-2.0770152198910314E-5,77.74558315963895,99450.19714089796,300.76015098297955,303.95919258952273,298.30517450094493,2.0630740455190107E-4,6.542364479522295,1.7208073034046165,14.749274382564433,6.766280935912956,"{""type"":""MultiPoint"",""coordinates"":[]}"
20210821,2021-08-21,295.83380490507324,-2.577463062245394E-5,77.28709019138601,99616.0195228603,301.0577741610544,305.03592846838734,298.25946002427105,7.239246276245603E-5,5.066141815802759,1.4631489555814785,16.14012893787779,5.274696277900524,"{""type"":""MultiPoint"",""coordinates"":[]}"
20210822,2021-08-22,295.8350709301227,-2.1633214989617327E-5,77.74161364406554,99648.08386617326,300.95449979198764,305.5080888885812,298.20819112771153,1.4677213634354358E-5,4.877404222737835,1.1918571816004155,13.766844476087792,5.02317380879003,"{""type"":""MultiPoint"",""coordinates"":[]}"
20210823,2021-08-23,295.89261707016055,-2.691524467598498E-5,76.63597590000656,99564.65579732842,301.26634261315894,305.44318733346415,298.21869375397114,5.6539186924142664E-5,6.224709665879987,1.9844283318874625,17.688915030413412,6.534117261996162,"{""type"":""MultiPoint"",""coordinates"":[]}"
20210824,2021-08-24,295.702451595235,-2.2603303866401185E-5,77.03647406759009,99470.56136664307,300.98406255968933,304.52178818745296,298.48527018229163,1.5457862851154402E-4,7.758596289927106,3.054799529194331,21.49784144425927,8.339212022891406,"{""type"":""MultiPoint"",""coordinates"":[]}"
20210825,2021-08-25,295.9565480164145,-1.69102420826642E-5,78.88229200461093,99213.44675627624,300.8136208553539,303.75239734278233,298.84593425720146,3.286883510356543E-4,8.569643046847734,3.1605439096427506,20.261056485863968,9.135187557533445,"{""type"":""MultiPoint"",""coordinates"":[]}"
20210826,2021-08-26,296.16223044175155,-1.7344672692926836E-5,79.87070166419707,99032.37243181585,300.791969058986,303.7778795161471,298.4284524994071,4.1592188054606453E-4,7.449950185792505,3.4407731910478354,24.811550813903583,8.20724322595179,"{""type"":""MultiPoint"",""coordinates"":[]}"
20210827,2021-08-27,295.8066759528256,-2.317573883989986E-5,77.76507039088095,99091.73307067939,300.92070976292274,304.37804744934573,298.44171250071315,2.4465038708746637E-4,5.383820969624206,3.1185615420022876,30.054131341223602,6.223620778687176,"{""type"":""MultiPoint"",""coordinates"":[]}"
20210828,2021-08-28,295.28278407125623,-2.5876873579006402E-5,75.61153992457639,99152.45808481144,300.8921298886037,304.651057623506,298.1646113444849,1.346601047348697E-4,3.8268930399495247,2.7143324295406632,35.387687776157165,4.694199409354691,"{""type"":""MultiPoint"",""coordinates"":[]}"
20210829,2021-08-29,295.59028749367627,-2.6286903511143935E-5,75.77741429678979,99308.38892710868,301.1614822054146,305.09202395982066,298.0652698143241,7.620693058310437E-5,3.348790618471171,2.0235491262769463,31.18129063655791,3.913289257688882,"{""type"":""MultiPoint"",""coordinates"":[]}"
20210830,2021-08-30,295.3337352449724,-3.7436906868679386E-5,71.63070271067693,99553.62489167946,301.85867362151674,306.58453550262277,298.1748901751716,2.6939223090037117E-4,3.6349128659056458,0.8225622713770656,12.886633158347314,3.730350533807997,"{""type"":""MultiPoint"",""coordinates"":[]}"
20210831,2021-08-31,296.067494716841,-3.34273506569882E-5,70.03697790286495,99542.83331748607,302.958989799182,308.36114463500274,299.270218239617,3.843633100681558E-4,3.8478228884737384,-0.5536092237098926,-8.987174721927586,3.894545236826088,"{""type"":""MultiPoint"",""coordinates"":[]}"
20210901,2021-09-01,296.08452381601603,-3.320384590741447E-5,60.054449882553506,99431.02782289576,305.27200034302837,310.6944205119165,300.1802485357855,0.001162384819661929,1.1939543716413183,-2.415808479810498,-63.81184438818782,3.048009639954913,"{""type"":""MultiPoint"",""coordinates"":[]}"
20210902,2021-09-02,295.29792503365684,-3.736384871990802E-5,55.557541773055874,99255.0249677835,305.5196904258538,311.05518736953996,301.236421414667,2.676986820120354E-4,1.0486619132946082,-1.7844834160649992,-62.79536790755321,2.2853516418571718,"{""type"":""MultiPoint"",""coordinates"":[]}"
20210903,2021-09-03,296.49404870448745,-1.8725306102909985E-5,68.9172877328441,99193.80473243156,303.64307252593335,307.9962051059509,300.11463260541393,0.003135566587234185,2.3328853066798705,-0.9304578969750799,-34.48886417576354,2.7384262768714644,"{""type"":""MultiPoint"",""coordinates"":[]}"
20210904,2021-09-04,297.77106743106486,-2.337145923267739E-5,82.88271705917106,99288.29140061956,301.7080425074555,305.7887096896613,299.50383340807167,0.003739429006716043,4.22304786166511,-0.021032213208874762,0.08972106075663941,4.227932660826176,"{""type"":""MultiPoint"",""coordinates"":[]}"
20210905,2021-09-05,297.9454600351282,-4.029943968328344E-5,82.78434936816272,99341.81359215411,301.9050596804508,306.29841705532004,299.4174216817744,7.020733623262941E-5,4.863115081262753,0.661368394453319,7.861819459291518,4.912906909256119,"{""type"":""MultiPoint"",""coordinates"":[]}"
20210906,2021-09-06,297.67266789553213,-3.933773067607017E-5,81.46184777541434,99452.4681862113,301.936442907187,305.5633262096811,299.352593757306,3.452140061818928E-5,3.918367658238594,1.0281189274997278,14.73276063946277,4.052893087448686,"{""type"":""MultiPoint"",""coordinates"":[]}"
20210907,2021-09-07,297.36515003363104,-4.184145633347827E-5,77.43046431553559,99399.471285371,302.5561432410579,306.78182256071574,299.3192054774753,1.8296808106792747E-7,3.20773393209311,0.6126963437718717,11.18842720363439,3.2758278908878835,"{""type"":""MultiPoint"",""coordinates"":[]}"
